customerID,Contract,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Churn,actual_churn,predicted_churn,churn_probability,tenure_group,risk_segment
3292-PBZEJ,Month-to-month,Electronic check,11,111.4,1183.05,No,0,1,0.7069575,0-12 months,High Risk
6203-HBZPA,Two year,Credit card (automatic),52,63.9,3334.95,No,0,0,0.021372294,49+ months,Low Risk
9755-JHNMN,Two year,Bank transfer (automatic),49,67.4,3306.85,No,0,0,0.015471192,49+ months,Low Risk
7369-TRPFD,One year,Mailed check,19,18.8,279.2,No,0,0,0.032732125,13-24 months,Low Risk
9878-TNQGW,Month-to-month,Electronic check,2,80.95,171.15,Yes,1,1,0.724937,0-12 months,High Risk
2279-AXJJK,Month-to-month,Credit card (automatic),52,95.65,5088.4,No,0,0,0.30355763,49+ months,Medium Risk
5016-IBERQ,Month-to-month,Electronic check,23,84.25,1968.1,No,0,1,0.4043783,13-24 months,Medium Risk
1016-DJTSV,Month-to-month,Electronic check,8,69.7,572.85,No,0,1,0.61666995,0-12 months,Medium Risk
8433-WPJTV,One year,Bank transfer (automatic),65,103.9,6767.1,No,0,0,0.21391067,49+ months,Low Risk
8903-XEBGX,Month-to-month,Electronic check,2,55.3,108.65,No,0,1,0.5644266,0-12 months,Medium Risk
2632-TACXW,Two year,Bank transfer (automatic),62,23.65,1416.75,No,0,0,0.015376968,49+ months,Low Risk
7952-OBOYL,Month-to-month,Mailed check,3,89.85,244.45,No,0,1,0.6473749,0-12 months,Medium Risk
1470-PSXNM,One year,Electronic check,49,93.65,4520.15,No,0,0,0.19836856,49+ months,Low Risk
6227-HWPWX,Month-to-month,Bank transfer (automatic),15,69.0,994.8,Yes,1,1,0.3564787,13-24 months,Medium Risk
5924-SNGKP,One year,Credit card (automatic),41,20.25,865.0,No,0,0,0.035162557,25-48 months,Low Risk
8818-DOPVL,Month-to-month,Electronic check,46,104.45,4863.85,No,0,1,0.50877464,25-48 months,Medium Risk
4521-WFJAI,Two year,Bank transfer (automatic),56,25.95,1444.05,No,0,0,0.017069247,49+ months,Low Risk
4724-WXVWF,Month-to-month,Electronic check,48,95.4,4445.3,No,0,1,0.3285877,25-48 months,Medium Risk
3717-OEAUQ,Month-to-month,Mailed check,2,70.7,129.2,No,0,1,0.52813053,0-12 months,Medium Risk
8165-ZJRNM,Two year,Bank transfer (automatic),72,23.75,1679.25,No,0,0,0.009885151,49+ months,Low Risk
7838-LAZFO,One year,Bank transfer (automatic),45,78.8,3597.5,No,0,0,0.073705204,25-48 months,Low Risk
0513-RBGPE,Two year,Credit card (automatic),37,62.8,2278.75,No,0,0,0.021277122,25-48 months,Low Risk
7251-XFOIL,Month-to-month,Mailed check,61,89.2,5500.6,No,0,0,0.2401325,49+ months,Low Risk
2525-GVKQU,Two year,Mailed check,60,20.6,1093.0,No,0,0,0.015084987,49+ months,Low Risk
7579-OOPEC,Month-to-month,Credit card (automatic),2,50.15,115.1,Yes,1,1,0.41693395,0-12 months,Medium Risk
3795-GWTRD,Two year,Credit card (automatic),63,75.55,4707.85,No,0,0,0.018255008,49+ months,Low Risk
4750-ZRXIU,Month-to-month,Electronic check,4,84.6,360.1,Yes,1,1,0.8144854,0-12 months,High Risk
5445-PZWGX,One year,Electronic check,62,102.0,6529.25,Yes,1,0,0.15833667,49+ months,Low Risk
0516-UXRMT,One year,Electronic check,62,92.05,5755.8,No,0,0,0.08292125,49+ months,Low Risk
0727-BNRLG,Two year,Credit card (automatic),69,97.65,6743.55,No,0,0,0.059272382,49+ months,Low Risk
3932-CMDTD,One year,Electronic check,4,105.65,443.9,Yes,1,1,0.3885482,0-12 months,Medium Risk
1264-FUHCX,One year,Credit card (automatic),49,56.3,2780.6,No,0,0,0.11960924,49+ months,Low Risk
6194-HBGQN,One year,Credit card (automatic),51,81.15,4126.2,No,0,0,0.054729875,49+ months,Low Risk
4524-QCSSM,Month-to-month,Bank transfer (automatic),26,44.65,1156.55,No,0,0,0.17083664,25-48 months,Low Risk
4570-QHXHL,Month-to-month,Electronic check,9,43.75,405.7,No,0,1,0.38686574,0-12 months,Medium Risk
2972-YDYUW,One year,Electronic check,57,94.7,5468.95,No,0,0,0.13777004,49+ months,Low Risk
2061-VVFST,Month-to-month,Bank transfer (automatic),37,19.5,805.2,No,0,0,0.078948796,25-48 months,Low Risk
6874-SGLHU,One year,Bank transfer (automatic),30,97.0,3021.3,No,0,0,0.19246751,25-48 months,Low Risk
9844-FELAJ,One year,Electronic check,70,107.9,7475.85,No,0,0,0.2174565,49+ months,Low Risk
1902-XBTFB,Month-to-month,Electronic check,22,89.4,2001.5,Yes,1,1,0.52119976,13-24 months,Medium Risk
9039-RBEEE,Month-to-month,Credit card (automatic),39,48.95,1880.85,Yes,1,0,0.11883306,25-48 months,Low Risk
9369-XFEHK,Month-to-month,Bank transfer (automatic),33,80.6,2656.5,Yes,1,1,0.37402996,25-48 months,Medium Risk
3680-CTHUH,One year,Credit card (automatic),60,116.6,7049.5,No,0,0,0.16558605,49+ months,Low Risk
3679-XASPY,Month-to-month,Electronic check,1,19.45,19.45,No,0,1,0.33092391,0-12 months,Medium Risk
9089-UOWJG,Month-to-month,Credit card (automatic),12,58.35,740.55,No,0,0,0.26450545,0-12 months,Low Risk
1574-DYCWE,Two year,Mailed check,51,19.95,1028.75,No,0,0,0.015274297,49+ months,Low Risk
9779-DPNEJ,Month-to-month,Electronic check,22,80.15,1790.65,No,0,1,0.47206572,13-24 months,Medium Risk
2967-MXRAV,One year,Mailed check,1,18.8,18.8,No,0,0,0.065601274,0-12 months,Low Risk
0327-WFZSY,One year,Electronic check,39,100.0,3835.55,No,0,0,0.31570604,25-48 months,Medium Risk
1731-TVIUK,Month-to-month,Electronic check,4,93.5,362.2,Yes,1,1,0.6891019,0-12 months,Medium Risk
7666-WKRON,Two year,Electronic check,39,80.45,3201.55,Yes,1,0,0.088156596,25-48 months,Low Risk
3865-ZYKAD,Month-to-month,Credit card (automatic),69,84.9,5785.65,No,0,0,0.20420471,49+ months,Low Risk
1465-LNTLJ,Month-to-month,Credit card (automatic),8,64.4,581.7,No,0,0,0.25774428,0-12 months,Low Risk
2696-RZVZW,Two year,Credit card (automatic),68,25.05,1629.2,No,0,0,0.016944794,49+ months,Low Risk
0685-MLYYM,Month-to-month,Electronic check,2,70.75,154.85,Yes,1,1,0.61413944,0-12 months,Medium Risk
2778-OCLGR,Month-to-month,Bank transfer (automatic),24,39.1,971.3,Yes,1,0,0.23143832,13-24 months,Low Risk
3982-XWFZQ,Month-to-month,Electronic check,42,50.25,2203.65,Yes,1,0,0.27837247,25-48 months,Low Risk
4759-PXTAN,One year,Electronic check,59,80.1,4693.2,No,0,0,0.1207548,49+ months,Low Risk
1448-PWKYE,Month-to-month,Electronic check,1,80.0,80.0,Yes,1,1,0.7660096,0-12 months,High Risk
8741-LQOBK,Month-to-month,Bank transfer (automatic),46,35.05,1620.25,No,0,0,0.11676819,25-48 months,Low Risk
8650-RHRKE,Month-to-month,Electronic check,4,29.65,118.5,Yes,1,1,0.56805766,0-12 months,Medium Risk
7266-GSSJX,Month-to-month,Electronic check,11,20.45,250.8,No,0,0,0.15601914,0-12 months,Low Risk
1265-HVPZB,One year,Credit card (automatic),59,66.4,3958.2,No,0,0,0.045803502,49+ months,Low Risk
9640-ZSLDC,One year,Credit card (automatic),53,60.6,3297.0,No,0,0,0.087100506,49+ months,Low Risk
0988-JRWWP,Month-to-month,Electronic check,3,54.2,140.4,No,0,1,0.51457566,0-12 months,Medium Risk
1926-QUZNN,Two year,Bank transfer (automatic),72,25.25,1841.2,No,0,0,0.0106814355,49+ months,Low Risk
9025-ZRPVR,Month-to-month,Mailed check,9,18.95,185.6,Yes,1,0,0.11472114,0-12 months,Low Risk
6527-PZFPV,One year,Credit card (automatic),24,20.8,469.65,No,0,0,0.03661783,13-24 months,Low Risk
7460-ITWWP,Month-to-month,Electronic check,45,86.1,3861.45,No,0,1,0.39852437,25-48 months,Medium Risk
1530-ZTDOZ,Month-to-month,Bank transfer (automatic),49,40.65,2070.75,No,0,0,0.15032454,49+ months,Low Risk
4785-FCIFB,Two year,Mailed check,61,24.4,1417.9,No,0,0,0.015376968,49+ months,Low Risk
9717-QEBGU,Month-to-month,Electronic check,2,70.3,144.0,No,0,1,0.6690221,0-12 months,Medium Risk
0876-WDUUZ,Month-to-month,Credit card (automatic),5,85.4,425.9,Yes,1,1,0.64668244,0-12 months,Medium Risk
7881-EVUAD,Month-to-month,Electronic check,2,42.6,72.4,Yes,1,1,0.45305085,0-12 months,Medium Risk
4002-BQWPQ,Month-to-month,Bank transfer (automatic),25,81.75,2028.8,No,0,0,0.11634022,25-48 months,Low Risk
6377-WHAOX,Month-to-month,Electronic check,60,106.15,6411.25,No,0,1,0.39041063,49+ months,Medium Risk
5027-YOCXN,One year,Credit card (automatic),51,110.05,5686.4,No,0,0,0.19609691,49+ months,Low Risk
8450-JOVAH,Month-to-month,Mailed check,2,56.7,113.55,Yes,1,0,0.29644078,0-12 months,Low Risk
6646-QVXLR,One year,Electronic check,62,103.75,6383.35,Yes,1,1,0.3205959,49+ months,Medium Risk
0254-KCJGT,One year,Credit card (automatic),52,81.4,4354.45,No,0,0,0.06835153,49+ months,Low Risk
3442-ZHHCC,One year,Credit card (automatic),68,76.9,5023.0,No,0,0,0.07334233,49+ months,Low Risk
9167-APMXZ,Month-to-month,Bank transfer (automatic),22,84.15,1821.95,No,0,1,0.45801976,13-24 months,Medium Risk
0616-ATFGB,Month-to-month,Electronic check,1,25.05,25.05,Yes,1,1,0.7101295,0-12 months,High Risk
7273-TEFQD,Month-to-month,Electronic check,3,41.15,132.2,Yes,1,1,0.67363775,0-12 months,Medium Risk
8245-UMPYT,Month-to-month,Electronic check,16,96.4,1581.2,Yes,1,1,0.7432329,13-24 months,High Risk
6022-UGGSO,Month-to-month,Electronic check,32,74.4,2276.95,Yes,1,1,0.4193956,25-48 months,Medium Risk
6292-TOSSS,Two year,Bank transfer (automatic),50,24.9,1195.25,No,0,0,0.018649673,49+ months,Low Risk
5207-PLSTK,Month-to-month,Mailed check,1,48.75,48.75,No,0,1,0.44097245,0-12 months,Medium Risk
3908-BLSYF,Month-to-month,Electronic check,6,83.9,497.55,Yes,1,1,0.62855273,0-12 months,Medium Risk
4317-VTEOA,Month-to-month,Electronic check,1,50.75,50.75,Yes,1,1,0.6277296,0-12 months,Medium Risk
0625-AFOHS,Two year,Mailed check,29,20.2,558.8,No,0,0,0.015566123,25-48 months,Low Risk
4667-OHGKG,Month-to-month,Mailed check,1,19.3,19.3,Yes,1,0,0.2854852,0-12 months,Low Risk
2386-OWURY,Month-to-month,Electronic check,58,95.3,5817.7,No,0,0,0.31447583,49+ months,Medium Risk
3780-DDGSE,Month-to-month,Electronic check,35,76.05,2747.2,No,0,0,0.18940538,25-48 months,Low Risk
1047-RNXZV,Two year,Mailed check,43,19.55,876.15,No,0,0,0.015830874,25-48 months,Low Risk
3926-YZVVX,One year,Bank transfer (automatic),41,50.05,2029.05,No,0,0,0.058803268,25-48 months,Low Risk
4742-TXUEX,Two year,Bank transfer (automatic),47,19.3,890.5,No,0,0,0.014440922,25-48 months,Low Risk
8709-KRDVL,Month-to-month,Electronic check,33,100.0,3320.6,No,0,1,0.55921775,25-48 months,Medium Risk
0397-ZXWQF,Two year,Bank transfer (automatic),67,20.5,1430.95,No,0,0,0.014860975,49+ months,Low Risk
3910-MRQOY,Two year,Bank transfer (automatic),72,19.4,1496.45,No,0,0,0.010637104,49+ months,Low Risk
2511-MORQY,One year,Bank transfer (automatic),50,54.9,2614.1,No,0,0,0.07317195,49+ months,Low Risk
4039-PIMHX,Two year,Mailed check,49,49.8,2398.4,No,0,0,0.04627945,49+ months,Low Risk
8083-YTZES,Month-to-month,Electronic check,4,74.35,265.35,Yes,1,1,0.7315238,0-12 months,High Risk
1346-PJWTK,Month-to-month,Credit card (automatic),61,94.15,5731.85,No,0,0,0.20230298,49+ months,Low Risk
3750-YHRYO,One year,Mailed check,7,20.65,150.0,No,0,0,0.041509174,0-12 months,Low Risk
1236-WFCDV,Month-to-month,Credit card (automatic),14,90.45,1266.1,Yes,1,1,0.45282605,13-24 months,Medium Risk
5949-HGVJL,Month-to-month,Electronic check,26,73.05,1959.5,No,0,0,0.185164,25-48 months,Low Risk
9112-WSNPU,Month-to-month,Electronic check,35,70.55,2419.0,No,0,1,0.35270286,25-48 months,Medium Risk
1360-JYXKQ,One year,Electronic check,54,99.1,5437.1,No,0,0,0.22219856,49+ months,Low Risk
3585-ISXZP,Month-to-month,Bank transfer (automatic),8,95.65,778.1,Yes,1,1,0.67637485,0-12 months,Medium Risk
8380-PEFPE,Month-to-month,Electronic check,1,71.65,71.65,Yes,1,1,0.77682555,0-12 months,High Risk
9402-ROUMJ,One year,Bank transfer (automatic),67,100.25,6689.0,No,0,0,0.1565877,49+ months,Low Risk
4335-UPJSI,Two year,Mailed check,24,19.75,498.1,No,0,0,0.015566123,13-24 months,Low Risk
6096-EGVTU,One year,Mailed check,64,24.9,1595.5,No,0,0,0.028925315,49+ months,Low Risk
8988-ECPJR,Month-to-month,Mailed check,34,79.6,2718.3,Yes,1,1,0.37271863,25-48 months,Medium Risk
7677-SJJJK,One year,Credit card (automatic),8,19.9,153.95,No,0,0,0.03822762,0-12 months,Low Risk
5850-BDWCY,Month-to-month,Mailed check,6,20.2,123.65,No,0,0,0.11221085,0-12 months,Low Risk
2025-JKFWI,Month-to-month,Mailed check,13,99.0,1301.7,Yes,1,1,0.6497057,13-24 months,Medium Risk
8028-PNXHQ,Two year,Bank transfer (automatic),62,24.25,1424.6,No,0,0,0.014883687,49+ months,Low Risk
8397-MVTAZ,Month-to-month,Electronic check,34,100.05,3480.0,Yes,1,1,0.6065063,25-48 months,Medium Risk
4445-ZJNMU,Month-to-month,Credit card (automatic),9,99.3,918.75,No,0,1,0.7701845,0-12 months,High Risk
3125-RAHBV,One year,Credit card (automatic),22,20.3,467.15,No,0,0,0.036832877,13-24 months,Low Risk
6682-QJDGB,Month-to-month,Mailed check,40,55.25,2139.2,Yes,1,0,0.13057067,25-48 months,Low Risk
8840-DQLGN,Month-to-month,Bank transfer (automatic),35,100.5,3653.35,Yes,1,1,0.3210742,25-48 months,Medium Risk
6258-NGCNG,Month-to-month,Mailed check,7,23.5,173.0,No,0,0,0.12392925,0-12 months,Low Risk
5917-RYRMG,One year,Credit card (automatic),32,19.8,587.7,No,0,0,0.037778094,25-48 months,Low Risk
7157-SMCFK,Two year,Mailed check,61,19.75,1124.2,No,0,0,0.014803061,49+ months,Low Risk
0816-TSPHQ,Month-to-month,Mailed check,2,20.75,44.2,No,0,0,0.1557583,0-12 months,Low Risk
6766-HFKLA,Two year,Bank transfer (automatic),56,103.2,5744.35,No,0,0,0.103470355,49+ months,Low Risk
7067-KSAZT,One year,Electronic check,65,106.25,6979.8,Yes,1,0,0.2603832,49+ months,Low Risk
5155-AZQPB,Month-to-month,Mailed check,28,49.9,1410.25,No,0,0,0.14650041,25-48 months,Low Risk
6890-PFRQX,Month-to-month,Mailed check,18,69.5,1199.4,No,0,0,0.17494076,13-24 months,Low Risk
3508-VLHCZ,Two year,Credit card (automatic),71,90.55,6239.05,No,0,0,0.014646193,49+ months,Low Risk
3649-JPUGY,Two year,Bank transfer (automatic),72,88.6,6201.95,No,0,0,0.030905932,49+ months,Low Risk
9248-OJYKK,Month-to-month,Electronic check,1,76.45,76.45,Yes,1,1,0.84195936,0-12 months,High Risk
7239-HZZCX,Month-to-month,Mailed check,1,19.75,19.75,Yes,1,0,0.3058963,0-12 months,Medium Risk
9860-LISIZ,Month-to-month,Mailed check,34,20.35,673.2,No,0,0,0.078948796,25-48 months,Low Risk
6979-ZNSFF,Month-to-month,Electronic check,8,87.05,762.1,Yes,1,1,0.7576863,0-12 months,High Risk
8938-UMKPI,Month-to-month,Electronic check,47,106.4,5127.95,Yes,1,1,0.49235705,25-48 months,Medium Risk
1820-DJFPH,Two year,Bank transfer (automatic),72,24.05,1709.15,No,0,0,0.009885151,49+ months,Low Risk
0732-OCQOC,Two year,Bank transfer (automatic),52,25.05,1270.25,No,0,0,0.015932761,49+ months,Low Risk
6776-TLWOI,Month-to-month,Mailed check,3,19.85,64.55,Yes,1,0,0.12803589,0-12 months,Low Risk
4940-KHCWD,Two year,Bank transfer (automatic),60,37.7,2288.7,No,0,0,0.01754988,49+ months,Low Risk
9057-SIHCH,Month-to-month,Electronic check,3,96.6,291.9,Yes,1,1,0.85287714,0-12 months,High Risk
9866-QEVEE,Month-to-month,Bank transfer (automatic),19,86.0,1532.45,Yes,1,1,0.46619403,13-24 months,Medium Risk
5542-TBBWB,Month-to-month,Electronic check,1,69.9,69.9,No,0,1,0.7906641,0-12 months,High Risk
4587-VVTOX,Month-to-month,Electronic check,6,105.3,545.2,Yes,1,1,0.8237179,0-12 months,High Risk
6322-HRPFA,Month-to-month,Credit card (automatic),49,59.6,2970.3,No,0,0,0.08636296,49+ months,Low Risk
6284-AHOOQ,Month-to-month,Bank transfer (automatic),22,90.5,1910.6,Yes,1,1,0.3905836,13-24 months,Medium Risk
4530-NDRKU,One year,Electronic check,42,19.05,761.85,No,0,0,0.042117476,25-48 months,Low Risk
1751-NCDLI,Month-to-month,Electronic check,46,98.85,4564.9,No,0,1,0.5914431,25-48 months,Medium Risk
3893-JRNFS,Month-to-month,Bank transfer (automatic),68,39.9,2796.35,No,0,0,0.19817682,49+ months,Low Risk
5857-XRECV,One year,Bank transfer (automatic),2,20.5,38.25,No,0,0,0.04806505,0-12 months,Low Risk
3115-CZMZD,Two year,Mailed check,0,20.25,0.0,No,0,0,0.028150626,0-12 months,Low Risk
4489-SNOJF,Month-to-month,Electronic check,35,72.25,2568.55,Yes,1,0,0.13348407,25-48 months,Low Risk
1051-GEJLJ,Month-to-month,Mailed check,2,19.5,27.55,No,0,0,0.17693774,0-12 months,Low Risk
3563-SVYLG,Two year,Credit card (automatic),68,62.65,4375.8,No,0,0,0.014632966,49+ months,Low Risk
4301-VVZKA,Month-to-month,Electronic check,16,75.4,1189.4,No,0,1,0.58396274,13-24 months,Medium Risk
9351-HXDMR,Two year,Credit card (automatic),72,110.9,8240.85,No,0,0,0.056038618,49+ months,Low Risk
5161-XEUVX,Two year,Mailed check,37,94.3,3460.95,No,0,0,0.052383494,25-48 months,Low Risk
3088-FVYWK,Two year,Credit card (automatic),53,25.55,1336.1,No,0,0,0.016656712,49+ months,Low Risk
9812-GHVRI,Month-to-month,Bank transfer (automatic),40,83.85,3532.25,No,0,0,0.287097,25-48 months,Low Risk
1370-GGAWX,One year,Electronic check,46,94.15,4408.45,No,0,0,0.23755448,25-48 months,Low Risk
6023-YEBUP,Month-to-month,Electronic check,3,100.95,329.95,Yes,1,1,0.85849184,0-12 months,High Risk
9940-RHLFB,Month-to-month,Electronic check,1,75.3,75.3,Yes,1,1,0.7197172,0-12 months,High Risk
4541-RMRLG,Month-to-month,Electronic check,7,19.25,112.3,Yes,1,0,0.12116815,0-12 months,Low Risk
2606-RMDHZ,Month-to-month,Credit card (automatic),6,30.5,208.7,Yes,1,1,0.3784198,0-12 months,Medium Risk
5575-TPIZQ,Month-to-month,Credit card (automatic),46,89.15,4245.55,No,0,0,0.28595233,25-48 months,Low Risk
9378-FXTIZ,One year,Credit card (automatic),54,70.15,3715.65,Yes,1,0,0.13131347,49+ months,Low Risk
4631-OACRM,Month-to-month,Electronic check,15,79.4,1156.1,Yes,1,1,0.63070524,13-24 months,Medium Risk
8593-WHYHV,Month-to-month,Electronic check,3,85.3,264.8,Yes,1,1,0.8034195,0-12 months,High Risk
1403-GYAFU,Two year,Credit card (automatic),70,20.05,1360.25,No,0,0,0.01427633,49+ months,Low Risk
7641-TQFHN,Two year,Mailed check,39,100.55,3895.35,No,0,0,0.09665492,25-48 months,Low Risk
4237-CLSMM,Month-to-month,Mailed check,2,20.0,38.0,No,0,0,0.1557583,0-12 months,Low Risk
4360-PNRQB,Month-to-month,Bank transfer (automatic),18,75.6,1395.05,No,0,1,0.3838198,13-24 months,Medium Risk
5334-AFQJB,Two year,Credit card (automatic),72,25.1,1789.9,No,0,0,0.011754112,49+ months,Low Risk
9308-ANMVE,Month-to-month,Electronic check,47,55.3,2654.05,No,0,0,0.17041007,25-48 months,Low Risk
3530-VWVGU,Month-to-month,Mailed check,22,19.9,400.3,No,0,0,0.090351805,13-24 months,Low Risk
4674-HGNUA,Two year,Credit card (automatic),71,89.9,6457.15,No,0,0,0.015312602,49+ months,Low Risk
3030-YDNRM,Month-to-month,Electronic check,8,74.85,572.45,No,0,1,0.6769506,0-12 months,Medium Risk
3642-BYHDO,Two year,Bank transfer (automatic),71,19.9,1389.35,No,0,0,0.010459704,49+ months,Low Risk
0440-UEDAI,One year,Credit card (automatic),53,94.45,5042.75,No,0,0,0.12531875,49+ months,Low Risk
9819-FBNSV,Month-to-month,Bank transfer (automatic),37,72.25,2575.45,No,0,0,0.31213996,25-48 months,Medium Risk
9289-LBQVU,One year,Mailed check,64,70.15,4480.7,No,0,0,0.09850948,49+ months,Low Risk
4468-YDOVK,Month-to-month,Bank transfer (automatic),5,48.65,235.2,No,0,0,0.31652755,0-12 months,Medium Risk
2001-EWBQU,Two year,Electronic check,60,104.7,6333.8,No,0,0,0.15066096,49+ months,Low Risk
9992-UJOEL,Month-to-month,Mailed check,2,50.3,92.75,No,0,1,0.4746583,0-12 months,Medium Risk
8409-WQJUX,One year,Electronic check,25,54.2,1423.15,No,0,0,0.14835037,25-48 months,Low Risk
3077-RSNTJ,Month-to-month,Mailed check,6,19.7,113.5,No,0,0,0.10487194,0-12 months,Low Risk
6993-YCOBK,Two year,Electronic check,60,110.6,6586.85,No,0,0,0.11899545,49+ months,Low Risk
4817-VYYWS,Month-to-month,Electronic check,30,100.2,2983.8,Yes,1,1,0.5406033,25-48 months,Medium Risk
4702-HDRKD,One year,Bank transfer (automatic),67,49.35,3321.35,No,0,0,0.042714212,49+ months,Low Risk
3251-YMVWZ,One year,Bank transfer (automatic),53,24.05,1301.9,No,0,0,0.03784072,49+ months,Low Risk
4190-MFLUW,Month-to-month,Credit card (automatic),10,55.2,528.35,Yes,1,0,0.18192331,0-12 months,Low Risk
4678-DVQEO,Month-to-month,Electronic check,1,52.2,52.2,Yes,1,1,0.48763356,0-12 months,Medium Risk
4701-AHWMW,Month-to-month,Bank transfer (automatic),55,54.55,2978.3,Yes,1,0,0.17007007,49+ months,Low Risk
2987-BJXIK,Two year,Mailed check,70,84.7,5991.05,No,0,0,0.03481837,49+ months,Low Risk
1730-VFMWO,Month-to-month,Bank transfer (automatic),34,50.2,1815.3,No,0,0,0.120411016,25-48 months,Low Risk
1936-UAFEH,Two year,Credit card (automatic),68,110.25,7279.35,No,0,0,0.08442294,49+ months,Low Risk
5140-FOMCQ,One year,Credit card (automatic),59,109.15,6557.75,No,0,0,0.18857716,49+ months,Low Risk
8778-LMWTJ,Month-to-month,Electronic check,9,74.85,708.2,No,0,1,0.5034374,0-12 months,Medium Risk
9840-DVNDC,Month-to-month,Credit card (automatic),6,80.5,463.05,Yes,1,1,0.6547223,0-12 months,Medium Risk
8033-VCZGH,One year,Electronic check,50,103.95,5231.3,No,0,1,0.33433232,49+ months,Medium Risk
8580-QVLOC,Two year,Credit card (automatic),72,92.45,6440.25,Yes,1,0,0.0119723175,49+ months,Low Risk
6128-AQBMT,Month-to-month,Electronic check,41,53.95,2215.4,No,0,1,0.369212,25-48 months,Medium Risk
6257-RJOHI,Month-to-month,Mailed check,4,50.8,202.3,No,0,1,0.3331651,0-12 months,Medium Risk
1929-ZCBHE,One year,Electronic check,47,40.3,1794.8,No,0,0,0.05559874,25-48 months,Low Risk
6242-SGYTS,One year,Credit card (automatic),62,94.95,5791.85,No,0,0,0.078352176,49+ months,Low Risk
7010-ZMVBF,Month-to-month,Mailed check,18,20.45,357.0,No,0,0,0.090351805,13-24 months,Low Risk
3519-ZKXGG,Month-to-month,Electronic check,3,75.85,256.6,Yes,1,1,0.7354481,0-12 months,High Risk
5666-MBJPT,Two year,Bank transfer (automatic),65,25.1,1725.0,No,0,0,0.016944794,49+ months,Low Risk
3313-QKNKB,One year,Electronic check,59,85.55,5084.65,Yes,1,0,0.16539837,49+ months,Low Risk
7581-EBBOU,One year,Credit card (automatic),60,70.15,4224.7,No,0,0,0.0597784,49+ months,Low Risk
1784-BXEFA,Month-to-month,Mailed check,10,20.55,187.35,No,0,0,0.13448872,0-12 months,Low Risk
7492-TAFJD,Two year,Mailed check,7,38.55,280.0,No,0,0,0.034333214,0-12 months,Low Risk
5213-TWWJU,Month-to-month,Electronic check,28,91.0,2626.15,No,0,0,0.31369224,25-48 months,Medium Risk
3312-ZWLGF,Month-to-month,Electronic check,29,79.3,2414.55,No,0,1,0.41312066,25-48 months,Medium Risk
2923-ARZLG,One year,Mailed check,0,19.7,0.0,No,0,0,0.07834177,0-12 months,Low Risk
7032-LMBHI,One year,Bank transfer (automatic),37,64.65,2347.85,No,0,0,0.060286783,25-48 months,Low Risk
8292-ITGYJ,Two year,Bank transfer (automatic),45,24.65,1138.8,No,0,0,0.016834792,25-48 months,Low Risk
9107-UKCKY,One year,Electronic check,61,79.8,4914.8,No,0,0,0.18457313,49+ months,Low Risk
6848-HJTXY,Two year,Credit card (automatic),64,19.45,1208.6,No,0,0,0.016736008,49+ months,Low Risk
4184-VODJZ,One year,Electronic check,63,91.35,5764.7,No,0,0,0.14967296,49+ months,Low Risk
4846-WHAFZ,Month-to-month,Electronic check,37,76.5,2868.15,Yes,1,1,0.4743642,25-48 months,Medium Risk
8735-SDUFN,Two year,Bank transfer (automatic),72,24.3,1778.7,No,0,0,0.011240797,49+ months,Low Risk
0839-JTCUD,Two year,Credit card (automatic),66,89.9,5958.85,No,0,0,0.019881433,49+ months,Low Risk
6857-VWJDT,Month-to-month,Mailed check,1,95.65,95.65,Yes,1,1,0.82458866,0-12 months,High Risk
7363-QTBIW,Month-to-month,Electronic check,9,79.75,769.1,No,0,1,0.665581,0-12 months,Medium Risk
6158-HDPXZ,Month-to-month,Mailed check,1,25.35,25.35,No,0,1,0.56532764,0-12 months,Medium Risk
5419-CONWX,Month-to-month,Credit card (automatic),4,99.8,442.85,Yes,1,1,0.769958,0-12 months,High Risk
9286-DOJGF,Month-to-month,Bank transfer (automatic),38,74.95,2869.85,Yes,1,1,0.36069676,25-48 months,Medium Risk
2408-PSJVE,Month-to-month,Mailed check,44,61.9,2924.05,No,0,0,0.13086504,25-48 months,Low Risk
2087-QAREY,Month-to-month,Mailed check,22,54.7,1178.75,No,0,0,0.19428942,13-24 months,Low Risk
6777-TGHTM,One year,Credit card (automatic),53,106.95,5785.5,Yes,1,0,0.2541229,49+ months,Low Risk
6507-ZJSUR,Month-to-month,Electronic check,23,90.45,2117.25,No,0,1,0.5542539,13-24 months,Medium Risk
5025-GOOKI,Month-to-month,Credit card (automatic),20,18.9,347.65,No,0,0,0.10024028,13-24 months,Low Risk
6080-LNESI,Two year,Mailed check,51,24.75,1234.6,No,0,0,0.017988564,49+ months,Low Risk
2236-HILPA,Two year,Credit card (automatic),62,20.65,1218.45,No,0,0,0.01427633,49+ months,Low Risk
1386-ZIKUV,Month-to-month,Mailed check,7,18.95,130.55,No,0,0,0.123724364,0-12 months,Low Risk
3365-SAIGS,Month-to-month,Electronic check,17,83.55,1329.15,No,0,1,0.536434,13-24 months,Medium Risk
6061-GWWAV,One year,Mailed check,41,70.2,2894.55,No,0,0,0.05305055,25-48 months,Low Risk
9979-RGMZT,One year,Mailed check,7,94.05,633.45,No,0,0,0.3024997,0-12 months,Medium Risk
8445-DNBAE,Month-to-month,Electronic check,1,50.05,50.05,No,0,1,0.6662033,0-12 months,Medium Risk
