customerID,Contract,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Churn,actual_churn,predicted_churn,churn_probability,tenure_group,risk_segment
0559-CKHUS,Two year,Mailed check,29,19.55,521.8,No,0,0,0.018826660063311237,25-48 months,Low Risk
2659-VXMWZ,One year,Electronic check,67,111.3,7482.1,Yes,1,0,0.19135223497945444,49+ months,Low Risk
6559-RAKOZ,One year,Electronic check,49,97.95,4917.9,No,0,0,0.27427790724645645,49+ months,Low Risk
8809-XKHMD,Two year,Bank transfer (automatic),72,100.55,7325.1,No,0,0,0.06717036607447699,49+ months,Low Risk
6365-HITVU,Two year,Credit card (automatic),71,87.25,6328.7,No,0,0,0.018347544718852755,49+ months,Low Risk
0134-XWXCE,One year,Bank transfer (automatic),44,74.85,3268.05,No,0,0,0.06486889169129051,25-48 months,Low Risk
9720-JJJOR,One year,Bank transfer (automatic),41,60.3,2511.3,No,0,0,0.048355050930388985,25-48 months,Low Risk
2782-LFZVW,Month-to-month,Mailed check,11,58.95,601.6,No,0,1,0.3500872879530791,0-12 months,Medium Risk
6112-KTHFQ,Month-to-month,Mailed check,13,19.3,279.3,No,0,0,0.11990245134774977,13-24 months,Low Risk
9220-ZNKJI,Two year,Credit card (automatic),55,88.8,4805.3,No,0,0,0.07542890918824144,49+ months,Low Risk
9820-RMCQV,Month-to-month,Credit card (automatic),11,48.55,501.0,Yes,1,0,0.17914203267148907,0-12 months,Low Risk
9013-AQORL,Month-to-month,Credit card (automatic),48,45.55,2108.35,No,0,0,0.16551505830932473,25-48 months,Low Risk
2040-OBMLJ,One year,Credit card (automatic),31,81.7,2548.65,No,0,0,0.12332883889842589,25-48 months,Low Risk
5574-NXZIU,Two year,Credit card (automatic),63,109.2,7049.75,No,0,0,0.0557866208305283,49+ months,Low Risk
5446-DKWYW,One year,Electronic check,61,65.2,3965.05,No,0,0,0.13756492780700275,49+ months,Low Risk
0480-KYJVA,Two year,Credit card (automatic),72,24.25,1784.5,No,0,0,0.012163431626632686,49+ months,Low Risk
1074-AMIOH,Month-to-month,Bank transfer (automatic),53,108.25,5935.1,No,0,0,0.2821367248979952,49+ months,Low Risk
0015-UOCOJ,Month-to-month,Electronic check,7,48.2,340.35,No,0,1,0.3569467310093466,0-12 months,Medium Risk
0256-LTHVJ,Month-to-month,Electronic check,28,81.05,2227.1,Yes,1,1,0.48069176480210835,25-48 months,Medium Risk
4547-LYTDD,Month-to-month,Electronic check,16,72.65,1194.3,Yes,1,1,0.5265465309904503,13-24 months,Medium Risk
1077-HUUJM,Month-to-month,Electronic check,7,71.05,472.65,No,0,1,0.6272073278540001,0-12 months,Medium Risk
2041-JIJCI,Month-to-month,Electronic check,5,64.0,370.25,No,0,1,0.4932547887226209,0-12 months,Medium Risk
1555-HAPSU,Two year,Credit card (automatic),71,23.9,1663.5,No,0,0,0.012373062894223729,49+ months,Low Risk
4323-SADQS,Month-to-month,Electronic check,7,34.5,279.25,Yes,1,0,0.27685222818363947,0-12 months,Low Risk
3292-PBZEJ,Month-to-month,Electronic check,11,111.4,1183.05,No,0,1,0.6601148922729511,0-12 months,Medium Risk
6203-HBZPA,Two year,Credit card (automatic),52,63.9,3334.95,No,0,0,0.01958182856690128,49+ months,Low Risk
9755-JHNMN,Two year,Bank transfer (automatic),49,67.4,3306.85,No,0,0,0.017522075265879577,49+ months,Low Risk
7369-TRPFD,One year,Mailed check,19,18.8,279.2,No,0,0,0.02995570613624233,13-24 months,Low Risk
9878-TNQGW,Month-to-month,Electronic check,2,80.95,171.15,Yes,1,1,0.7341454495570566,0-12 months,High Risk
2279-AXJJK,Month-to-month,Credit card (automatic),52,95.65,5088.4,No,0,0,0.2947416187885561,49+ months,Low Risk
5016-IBERQ,Month-to-month,Electronic check,23,84.25,1968.1,No,0,1,0.4353067564554621,13-24 months,Medium Risk
1016-DJTSV,Month-to-month,Electronic check,8,69.7,572.85,No,0,1,0.6185742602175591,0-12 months,Medium Risk
8433-WPJTV,One year,Bank transfer (automatic),65,103.9,6767.1,No,0,0,0.1847537593048708,49+ months,Low Risk
8903-XEBGX,Month-to-month,Electronic check,2,55.3,108.65,No,0,1,0.5417389902904796,0-12 months,Medium Risk
2632-TACXW,Two year,Bank transfer (automatic),62,23.65,1416.75,No,0,0,0.013571666719716902,49+ months,Low Risk
7952-OBOYL,Month-to-month,Mailed check,3,89.85,244.45,No,0,1,0.5817690275158164,0-12 months,Medium Risk
1470-PSXNM,One year,Electronic check,49,93.65,4520.15,No,0,0,0.24827820143777865,49+ months,Low Risk
6227-HWPWX,Month-to-month,Bank transfer (automatic),15,69.0,994.8,Yes,1,1,0.3586657934569596,13-24 months,Medium Risk
5924-SNGKP,One year,Credit card (automatic),41,20.25,865.0,No,0,0,0.02647294745819037,25-48 months,Low Risk
8818-DOPVL,Month-to-month,Electronic check,46,104.45,4863.85,No,0,1,0.5418364188076773,25-48 months,Medium Risk
4521-WFJAI,Two year,Bank transfer (automatic),56,25.95,1444.05,No,0,0,0.01714855786701858,49+ months,Low Risk
4724-WXVWF,Month-to-month,Electronic check,48,95.4,4445.3,No,0,1,0.338549384510415,25-48 months,Medium Risk
3717-OEAUQ,Month-to-month,Mailed check,2,70.7,129.2,No,0,1,0.5550571213825373,0-12 months,Medium Risk
8165-ZJRNM,Two year,Bank transfer (automatic),72,23.75,1679.25,No,0,0,0.012163431626632686,49+ months,Low Risk
7838-LAZFO,One year,Bank transfer (automatic),45,78.8,3597.5,No,0,0,0.048473006091461074,25-48 months,Low Risk
0513-RBGPE,Two year,Credit card (automatic),37,62.8,2278.75,No,0,0,0.024430291193223066,25-48 months,Low Risk
7251-XFOIL,Month-to-month,Mailed check,61,89.2,5500.6,No,0,0,0.28962774251751616,49+ months,Low Risk
2525-GVKQU,Two year,Mailed check,60,20.6,1093.0,No,0,0,0.01292016621631431,49+ months,Low Risk
7579-OOPEC,Month-to-month,Credit card (automatic),2,50.15,115.1,Yes,1,1,0.3663718743630056,0-12 months,Medium Risk
3795-GWTRD,Two year,Credit card (automatic),63,75.55,4707.85,No,0,0,0.01763740026316703,49+ months,Low Risk
4750-ZRXIU,Month-to-month,Electronic check,4,84.6,360.1,Yes,1,1,0.7597264457733314,0-12 months,High Risk
5445-PZWGX,One year,Electronic check,62,102.0,6529.25,Yes,1,0,0.12085585237588208,49+ months,Low Risk
0516-UXRMT,One year,Electronic check,62,92.05,5755.8,No,0,0,0.1489310453986789,49+ months,Low Risk
0727-BNRLG,Two year,Credit card (automatic),69,97.65,6743.55,No,0,0,0.09789757559955026,49+ months,Low Risk
3932-CMDTD,One year,Electronic check,4,105.65,443.9,Yes,1,1,0.44975490085819886,0-12 months,Medium Risk
1264-FUHCX,One year,Credit card (automatic),49,56.3,2780.6,No,0,0,0.06265974317863292,49+ months,Low Risk
6194-HBGQN,One year,Credit card (automatic),51,81.15,4126.2,No,0,0,0.039134459496496035,49+ months,Low Risk
4524-QCSSM,Month-to-month,Bank transfer (automatic),26,44.65,1156.55,No,0,0,0.17887238089013624,25-48 months,Low Risk
4570-QHXHL,Month-to-month,Electronic check,9,43.75,405.7,No,0,1,0.41928150063577785,0-12 months,Medium Risk
2972-YDYUW,One year,Electronic check,57,94.7,5468.95,No,0,0,0.156449910718953,49+ months,Low Risk
2061-VVFST,Month-to-month,Bank transfer (automatic),37,19.5,805.2,No,0,0,0.06774647276216499,25-48 months,Low Risk
6874-SGLHU,One year,Bank transfer (automatic),30,97.0,3021.3,No,0,0,0.22050549150552834,25-48 months,Low Risk
9844-FELAJ,One year,Electronic check,70,107.9,7475.85,No,0,0,0.21286066765824097,49+ months,Low Risk
1902-XBTFB,Month-to-month,Electronic check,22,89.4,2001.5,Yes,1,1,0.48884821807980666,13-24 months,Medium Risk
9039-RBEEE,Month-to-month,Credit card (automatic),39,48.95,1880.85,Yes,1,0,0.09260163723300434,25-48 months,Low Risk
9369-XFEHK,Month-to-month,Bank transfer (automatic),33,80.6,2656.5,Yes,1,1,0.3772893664112549,25-48 months,Medium Risk
3680-CTHUH,One year,Credit card (automatic),60,116.6,7049.5,No,0,0,0.10821261973963166,49+ months,Low Risk
3679-XASPY,Month-to-month,Electronic check,1,19.45,19.45,No,0,1,0.31064846383544886,0-12 months,Medium Risk
9089-UOWJG,Month-to-month,Credit card (automatic),12,58.35,740.55,No,0,0,0.29476169048196627,0-12 months,Low Risk
1574-DYCWE,Two year,Mailed check,51,19.95,1028.75,No,0,0,0.013297954197977956,49+ months,Low Risk
9779-DPNEJ,Month-to-month,Electronic check,22,80.15,1790.65,No,0,1,0.5135749978359224,13-24 months,Medium Risk
2967-MXRAV,One year,Mailed check,1,18.8,18.8,No,0,0,0.0753590082536231,0-12 months,Low Risk
0327-WFZSY,One year,Electronic check,39,100.0,3835.55,No,0,1,0.3039323936566418,25-48 months,Medium Risk
1731-TVIUK,Month-to-month,Electronic check,4,93.5,362.2,Yes,1,1,0.6615842298653652,0-12 months,Medium Risk
7666-WKRON,Two year,Electronic check,39,80.45,3201.55,Yes,1,0,0.1423086923911871,25-48 months,Low Risk
3865-ZYKAD,Month-to-month,Credit card (automatic),69,84.9,5785.65,No,0,0,0.21434472564306006,49+ months,Low Risk
1465-LNTLJ,Month-to-month,Credit card (automatic),8,64.4,581.7,No,0,0,0.2707223983539726,0-12 months,Low Risk
2696-RZVZW,Two year,Credit card (automatic),68,25.05,1629.2,No,0,0,0.013442499911798548,49+ months,Low Risk
0685-MLYYM,Month-to-month,Electronic check,2,70.75,154.85,Yes,1,1,0.650759488384379,0-12 months,Medium Risk
2778-OCLGR,Month-to-month,Bank transfer (automatic),24,39.1,971.3,Yes,1,0,0.18764552747465063,13-24 months,Low Risk
3982-XWFZQ,Month-to-month,Electronic check,42,50.25,2203.65,Yes,1,1,0.29873445700053425,25-48 months,Low Risk
4759-PXTAN,One year,Electronic check,59,80.1,4693.2,No,0,0,0.09782548554293001,49+ months,Low Risk
1448-PWKYE,Month-to-month,Electronic check,1,80.0,80.0,Yes,1,1,0.7645973955200441,0-12 months,High Risk
8741-LQOBK,Month-to-month,Bank transfer (automatic),46,35.05,1620.25,No,0,0,0.10581261677776277,25-48 months,Low Risk
8650-RHRKE,Month-to-month,Electronic check,4,29.65,118.5,Yes,1,1,0.5635428958665147,0-12 months,Medium Risk
7266-GSSJX,Month-to-month,Electronic check,11,20.45,250.8,No,0,0,0.15991514531557496,0-12 months,Low Risk
1265-HVPZB,One year,Credit card (automatic),59,66.4,3958.2,No,0,0,0.03537570618215324,49+ months,Low Risk
9640-ZSLDC,One year,Credit card (automatic),53,60.6,3297.0,No,0,0,0.06286215069679033,49+ months,Low Risk
0988-JRWWP,Month-to-month,Electronic check,3,54.2,140.4,No,0,1,0.5215535952617388,0-12 months,Medium Risk
1926-QUZNN,Two year,Bank transfer (automatic),72,25.25,1841.2,No,0,0,0.015261646657050036,49+ months,Low Risk
9025-ZRPVR,Month-to-month,Mailed check,9,18.95,185.6,Yes,1,0,0.13529807401565871,0-12 months,Low Risk
6527-PZFPV,One year,Credit card (automatic),24,20.8,469.65,No,0,0,0.029265775617583364,13-24 months,Low Risk
7460-ITWWP,Month-to-month,Electronic check,45,86.1,3861.45,No,0,1,0.4578212601804276,25-48 months,Medium Risk
1530-ZTDOZ,Month-to-month,Bank transfer (automatic),49,40.65,2070.75,No,0,0,0.123891274845294,49+ months,Low Risk
4785-FCIFB,Two year,Mailed check,61,24.4,1417.9,No,0,0,0.013654329602554397,49+ months,Low Risk
9717-QEBGU,Month-to-month,Electronic check,2,70.3,144.0,No,0,1,0.6997208572193535,0-12 months,Medium Risk
0876-WDUUZ,Month-to-month,Credit card (automatic),5,85.4,425.9,Yes,1,1,0.5442258506230121,0-12 months,Medium Risk
7881-EVUAD,Month-to-month,Electronic check,2,42.6,72.4,Yes,1,1,0.4626217351279111,0-12 months,Medium Risk
4002-BQWPQ,Month-to-month,Bank transfer (automatic),25,81.75,2028.8,No,0,0,0.11082048095341085,25-48 months,Low Risk
6377-WHAOX,Month-to-month,Electronic check,60,106.15,6411.25,No,0,1,0.49432744618412605,49+ months,Medium Risk
5027-YOCXN,One year,Credit card (automatic),51,110.05,5686.4,No,0,0,0.09289514332583737,49+ months,Low Risk
8450-JOVAH,Month-to-month,Mailed check,2,56.7,113.55,Yes,1,0,0.2838730297475513,0-12 months,Low Risk
6646-QVXLR,One year,Electronic check,62,103.75,6383.35,Yes,1,1,0.2972139577983785,49+ months,Low Risk
0254-KCJGT,One year,Credit card (automatic),52,81.4,4354.45,No,0,0,0.04128094622516109,49+ months,Low Risk
3442-ZHHCC,One year,Credit card (automatic),68,76.9,5023.0,No,0,0,0.053470643083688804,49+ months,Low Risk
9167-APMXZ,Month-to-month,Bank transfer (automatic),22,84.15,1821.95,No,0,1,0.46736098188729314,13-24 months,Medium Risk
0616-ATFGB,Month-to-month,Electronic check,1,25.05,25.05,Yes,1,1,0.6663571573945338,0-12 months,Medium Risk
7273-TEFQD,Month-to-month,Electronic check,3,41.15,132.2,Yes,1,1,0.6175077237904991,0-12 months,Medium Risk
8245-UMPYT,Month-to-month,Electronic check,16,96.4,1581.2,Yes,1,1,0.7039651869944483,13-24 months,High Risk
6022-UGGSO,Month-to-month,Electronic check,32,74.4,2276.95,Yes,1,1,0.4317104630344179,25-48 months,Medium Risk
6292-TOSSS,Two year,Bank transfer (automatic),50,24.9,1195.25,No,0,0,0.015293684624777345,49+ months,Low Risk
5207-PLSTK,Month-to-month,Mailed check,1,48.75,48.75,No,0,1,0.4188478081245211,0-12 months,Medium Risk
3908-BLSYF,Month-to-month,Electronic check,6,83.9,497.55,Yes,1,1,0.6146835610216198,0-12 months,Medium Risk
4317-VTEOA,Month-to-month,Electronic check,1,50.75,50.75,Yes,1,1,0.5954341207409694,0-12 months,Medium Risk
0625-AFOHS,Two year,Mailed check,29,20.2,558.8,No,0,0,0.014882408744279402,25-48 months,Low Risk
4667-OHGKG,Month-to-month,Mailed check,1,19.3,19.3,Yes,1,1,0.3210724076188043,0-12 months,Medium Risk
2386-OWURY,Month-to-month,Electronic check,58,95.3,5817.7,No,0,1,0.3885149038579544,49+ months,Medium Risk
3780-DDGSE,Month-to-month,Electronic check,35,76.05,2747.2,No,0,0,0.21635899512559342,25-48 months,Low Risk
1047-RNXZV,Two year,Mailed check,43,19.55,876.15,No,0,0,0.014807702395467004,25-48 months,Low Risk
3926-YZVVX,One year,Bank transfer (automatic),41,50.05,2029.05,No,0,0,0.04656495253818817,25-48 months,Low Risk
4742-TXUEX,Two year,Bank transfer (automatic),47,19.3,890.5,No,0,0,0.013540467765110375,25-48 months,Low Risk
8709-KRDVL,Month-to-month,Electronic check,33,100.0,3320.6,No,0,1,0.5575006262791818,25-48 months,Medium Risk
0397-ZXWQF,Two year,Bank transfer (automatic),67,20.5,1430.95,No,0,0,0.012450547052713392,49+ months,Low Risk
3910-MRQOY,Two year,Bank transfer (automatic),72,19.4,1496.45,No,0,0,0.011773150474467003,49+ months,Low Risk
2511-MORQY,One year,Bank transfer (automatic),50,54.9,2614.1,No,0,0,0.06739874145479303,49+ months,Low Risk
4039-PIMHX,Two year,Mailed check,49,49.8,2398.4,No,0,0,0.04496351334622588,49+ months,Low Risk
8083-YTZES,Month-to-month,Electronic check,4,74.35,265.35,Yes,1,1,0.7156179588500744,0-12 months,High Risk
1346-PJWTK,Month-to-month,Credit card (automatic),61,94.15,5731.85,No,0,0,0.18833212914417424,49+ months,Low Risk
3750-YHRYO,One year,Mailed check,7,20.65,150.0,No,0,0,0.0369859041222613,0-12 months,Low Risk
1236-WFCDV,Month-to-month,Credit card (automatic),14,90.45,1266.1,Yes,1,1,0.47392791017099695,13-24 months,Medium Risk
5949-HGVJL,Month-to-month,Electronic check,26,73.05,1959.5,No,0,0,0.2227235124597234,25-48 months,Low Risk
9112-WSNPU,Month-to-month,Electronic check,35,70.55,2419.0,No,0,1,0.38572559918485205,25-48 months,Medium Risk
1360-JYXKQ,One year,Electronic check,54,99.1,5437.1,No,0,0,0.25941349718035195,49+ months,Low Risk
3585-ISXZP,Month-to-month,Bank transfer (automatic),8,95.65,778.1,Yes,1,1,0.6267222839213253,0-12 months,Medium Risk
8380-PEFPE,Month-to-month,Electronic check,1,71.65,71.65,Yes,1,1,0.7925685924247982,0-12 months,High Risk
9402-ROUMJ,One year,Bank transfer (automatic),67,100.25,6689.0,No,0,0,0.11158551607348424,49+ months,Low Risk
4335-UPJSI,Two year,Mailed check,24,19.75,498.1,No,0,0,0.015702875703272928,13-24 months,Low Risk
6096-EGVTU,One year,Mailed check,64,24.9,1595.5,No,0,0,0.019730281423818462,49+ months,Low Risk
8988-ECPJR,Month-to-month,Mailed check,34,79.6,2718.3,Yes,1,1,0.3607491966353677,25-48 months,Medium Risk
7677-SJJJK,One year,Credit card (automatic),8,19.9,153.95,No,0,0,0.03533677829286546,0-12 months,Low Risk
5850-BDWCY,Month-to-month,Mailed check,6,20.2,123.65,No,0,0,0.13253045062456423,0-12 months,Low Risk
2025-JKFWI,Month-to-month,Mailed check,13,99.0,1301.7,Yes,1,1,0.579484855206746,13-24 months,Medium Risk
8028-PNXHQ,Two year,Bank transfer (automatic),62,24.25,1424.6,No,0,0,0.015514989499863933,49+ months,Low Risk
8397-MVTAZ,Month-to-month,Electronic check,34,100.05,3480.0,Yes,1,1,0.6121087661885093,25-48 months,Medium Risk
4445-ZJNMU,Month-to-month,Credit card (automatic),9,99.3,918.75,No,0,1,0.6742633283317263,0-12 months,Medium Risk
3125-RAHBV,One year,Credit card (automatic),22,20.3,467.15,No,0,0,0.02756225557124476,13-24 months,Low Risk
6682-QJDGB,Month-to-month,Mailed check,40,55.25,2139.2,Yes,1,0,0.11714185254170414,25-48 months,Low Risk
8840-DQLGN,Month-to-month,Bank transfer (automatic),35,100.5,3653.35,Yes,1,0,0.26009135293683877,25-48 months,Low Risk
6258-NGCNG,Month-to-month,Mailed check,7,23.5,173.0,No,0,0,0.13768758559476174,0-12 months,Low Risk
5917-RYRMG,One year,Credit card (automatic),32,19.8,587.7,No,0,0,0.025935914630991246,25-48 months,Low Risk
7157-SMCFK,Two year,Mailed check,61,19.75,1124.2,No,0,0,0.012213575614734008,49+ months,Low Risk
0816-TSPHQ,Month-to-month,Mailed check,2,20.75,44.2,No,0,0,0.1750306506342124,0-12 months,Low Risk
6766-HFKLA,Two year,Bank transfer (automatic),56,103.2,5744.35,No,0,0,0.11446743582145702,49+ months,Low Risk
7067-KSAZT,One year,Electronic check,65,106.25,6979.8,Yes,1,0,0.29421724218172113,49+ months,Low Risk
5155-AZQPB,Month-to-month,Mailed check,28,49.9,1410.25,No,0,0,0.17472348287160486,25-48 months,Low Risk
6890-PFRQX,Month-to-month,Mailed check,18,69.5,1199.4,No,0,0,0.1823232603735445,13-24 months,Low Risk
3508-VLHCZ,Two year,Credit card (automatic),71,90.55,6239.05,No,0,0,0.02414707939791494,49+ months,Low Risk
3649-JPUGY,Two year,Bank transfer (automatic),72,88.6,6201.95,No,0,0,0.04251661945851337,49+ months,Low Risk
9248-OJYKK,Month-to-month,Electronic check,1,76.45,76.45,Yes,1,1,0.8493896773345302,0-12 months,High Risk
7239-HZZCX,Month-to-month,Mailed check,1,19.75,19.75,Yes,1,0,0.2728429156955506,0-12 months,Low Risk
9860-LISIZ,Month-to-month,Mailed check,34,20.35,673.2,No,0,0,0.06831248983078374,25-48 months,Low Risk
6979-ZNSFF,Month-to-month,Electronic check,8,87.05,762.1,Yes,1,1,0.7199978215576517,0-12 months,High Risk
8938-UMKPI,Month-to-month,Electronic check,47,106.4,5127.95,Yes,1,1,0.5285976319774667,25-48 months,Medium Risk
1820-DJFPH,Two year,Bank transfer (automatic),72,24.05,1709.15,No,0,0,0.014501905390983586,49+ months,Low Risk
0732-OCQOC,Two year,Bank transfer (automatic),52,25.05,1270.25,No,0,0,0.016758300795253842,49+ months,Low Risk
6776-TLWOI,Month-to-month,Mailed check,3,19.85,64.55,Yes,1,0,0.16289157996948317,0-12 months,Low Risk
4940-KHCWD,Two year,Bank transfer (automatic),60,37.7,2288.7,No,0,0,0.017245140255627935,49+ months,Low Risk
9057-SIHCH,Month-to-month,Electronic check,3,96.6,291.9,Yes,1,1,0.8175170656480707,0-12 months,High Risk
9866-QEVEE,Month-to-month,Bank transfer (automatic),19,86.0,1532.45,Yes,1,1,0.4996669589586484,13-24 months,Medium Risk
5542-TBBWB,Month-to-month,Electronic check,1,69.9,69.9,No,0,1,0.7909122241902934,0-12 months,High Risk
4587-VVTOX,Month-to-month,Electronic check,6,105.3,545.2,Yes,1,1,0.7788984552334764,0-12 months,High Risk
6322-HRPFA,Month-to-month,Credit card (automatic),49,59.6,2970.3,No,0,0,0.06254225053713267,49+ months,Low Risk
6284-AHOOQ,Month-to-month,Bank transfer (automatic),22,90.5,1910.6,Yes,1,1,0.403106491601882,13-24 months,Medium Risk
4530-NDRKU,One year,Electronic check,42,19.05,761.85,No,0,0,0.03864681129597638,25-48 months,Low Risk
1751-NCDLI,Month-to-month,Electronic check,46,98.85,4564.9,No,0,1,0.6024310267167521,25-48 months,Medium Risk
3893-JRNFS,Month-to-month,Bank transfer (automatic),68,39.9,2796.35,No,0,0,0.20572141893488918,49+ months,Low Risk
5857-XRECV,One year,Bank transfer (automatic),2,20.5,38.25,No,0,0,0.04791711851253807,0-12 months,Low Risk
3115-CZMZD,Two year,Mailed check,0,20.25,0.0,No,0,0,0.04428861502003596,0-12 months,Low Risk
4489-SNOJF,Month-to-month,Electronic check,35,72.25,2568.55,Yes,1,0,0.14629842161663745,25-48 months,Low Risk
1051-GEJLJ,Month-to-month,Mailed check,2,19.5,27.55,No,0,0,0.1799657613627252,0-12 months,Low Risk
3563-SVYLG,Two year,Credit card (automatic),68,62.65,4375.8,No,0,0,0.01434179070596844,49+ months,Low Risk
4301-VVZKA,Month-to-month,Electronic check,16,75.4,1189.4,No,0,1,0.6030028090130679,13-24 months,Medium Risk
9351-HXDMR,Two year,Credit card (automatic),72,110.9,8240.85,No,0,0,0.08536410798627926,49+ months,Low Risk
5161-XEUVX,Two year,Mailed check,37,94.3,3460.95,No,0,0,0.09680555355846088,25-48 months,Low Risk
3088-FVYWK,Two year,Credit card (automatic),53,25.55,1336.1,No,0,0,0.013982452556648603,49+ months,Low Risk
9812-GHVRI,Month-to-month,Bank transfer (automatic),40,83.85,3532.25,No,0,1,0.3352543439277973,25-48 months,Medium Risk
1370-GGAWX,One year,Electronic check,46,94.15,4408.45,No,0,0,0.266911390203144,25-48 months,Low Risk
6023-YEBUP,Month-to-month,Electronic check,3,100.95,329.95,Yes,1,1,0.8374354376217705,0-12 months,High Risk
9940-RHLFB,Month-to-month,Electronic check,1,75.3,75.3,Yes,1,1,0.7487154522102635,0-12 months,High Risk
4541-RMRLG,Month-to-month,Electronic check,7,19.25,112.3,Yes,1,0,0.16289182203298475,0-12 months,Low Risk
2606-RMDHZ,Month-to-month,Credit card (automatic),6,30.5,208.7,Yes,1,1,0.3926078759899618,0-12 months,Medium Risk
5575-TPIZQ,Month-to-month,Credit card (automatic),46,89.15,4245.55,No,0,0,0.28637208240261763,25-48 months,Low Risk
9378-FXTIZ,One year,Credit card (automatic),54,70.15,3715.65,Yes,1,0,0.10714230235592556,49+ months,Low Risk
4631-OACRM,Month-to-month,Electronic check,15,79.4,1156.1,Yes,1,1,0.5980084053705422,13-24 months,Medium Risk
8593-WHYHV,Month-to-month,Electronic check,3,85.3,264.8,Yes,1,1,0.7635343241436565,0-12 months,High Risk
1403-GYAFU,Two year,Credit card (automatic),70,20.05,1360.25,No,0,0,0.011595213839435535,49+ months,Low Risk
7641-TQFHN,Two year,Mailed check,39,100.55,3895.35,No,0,0,0.12043351151866336,25-48 months,Low Risk
4237-CLSMM,Month-to-month,Mailed check,2,20.0,38.0,No,0,0,0.17458252229700263,0-12 months,Low Risk
4360-PNRQB,Month-to-month,Bank transfer (automatic),18,75.6,1395.05,No,0,1,0.4587345356456904,13-24 months,Medium Risk
5334-AFQJB,Two year,Credit card (automatic),72,25.1,1789.9,No,0,0,0.016414521778561317,49+ months,Low Risk
9308-ANMVE,Month-to-month,Electronic check,47,55.3,2654.05,No,0,0,0.15778672865463386,25-48 months,Low Risk
3530-VWVGU,Month-to-month,Mailed check,22,19.9,400.3,No,0,0,0.07897888053050915,13-24 months,Low Risk
4674-HGNUA,Two year,Credit card (automatic),71,89.9,6457.15,No,0,0,0.020236970464465754,49+ months,Low Risk
3030-YDNRM,Month-to-month,Electronic check,8,74.85,572.45,No,0,1,0.6713370752009603,0-12 months,Medium Risk
3642-BYHDO,Two year,Bank transfer (automatic),71,19.9,1389.35,No,0,0,0.01137208111216455,49+ months,Low Risk
0440-UEDAI,One year,Credit card (automatic),53,94.45,5042.75,No,0,0,0.12768898183403493,49+ months,Low Risk
9819-FBNSV,Month-to-month,Bank transfer (automatic),37,72.25,2575.45,No,0,1,0.35135781790603515,25-48 months,Medium Risk
9289-LBQVU,One year,Mailed check,64,70.15,4480.7,No,0,0,0.0574810703672267,49+ months,Low Risk
4468-YDOVK,Month-to-month,Bank transfer (automatic),5,48.65,235.2,No,0,0,0.276330952389858,0-12 months,Low Risk
2001-EWBQU,Two year,Electronic check,60,104.7,6333.8,No,0,0,0.17299510736099763,49+ months,Low Risk
9992-UJOEL,Month-to-month,Mailed check,2,50.3,92.75,No,0,1,0.41800770581679286,0-12 months,Medium Risk
8409-WQJUX,One year,Electronic check,25,54.2,1423.15,No,0,0,0.10666657783358584,25-48 months,Low Risk
3077-RSNTJ,Month-to-month,Mailed check,6,19.7,113.5,No,0,0,0.12867936970193583,0-12 months,Low Risk
6993-YCOBK,Two year,Electronic check,60,110.6,6586.85,No,0,0,0.1305623688248795,49+ months,Low Risk
4817-VYYWS,Month-to-month,Electronic check,30,100.2,2983.8,Yes,1,1,0.576142610346244,25-48 months,Medium Risk
4702-HDRKD,One year,Bank transfer (automatic),67,49.35,3321.35,No,0,0,0.03324567529119558,49+ months,Low Risk
3251-YMVWZ,One year,Bank transfer (automatic),53,24.05,1301.9,No,0,0,0.02233430273342587,49+ months,Low Risk
4190-MFLUW,Month-to-month,Credit card (automatic),10,55.2,528.35,Yes,1,0,0.1809458063302128,0-12 months,Low Risk
4678-DVQEO,Month-to-month,Electronic check,1,52.2,52.2,Yes,1,1,0.5218823823709358,0-12 months,Medium Risk
4701-AHWMW,Month-to-month,Bank transfer (automatic),55,54.55,2978.3,Yes,1,0,0.15190720417523795,49+ months,Low Risk
2987-BJXIK,Two year,Mailed check,70,84.7,5991.05,No,0,0,0.03048435756650002,49+ months,Low Risk
1730-VFMWO,Month-to-month,Bank transfer (automatic),34,50.2,1815.3,No,0,0,0.10841024330502769,25-48 months,Low Risk
1936-UAFEH,Two year,Credit card (automatic),68,110.25,7279.35,No,0,0,0.0606520561924674,49+ months,Low Risk
5140-FOMCQ,One year,Credit card (automatic),59,109.15,6557.75,No,0,0,0.14594310614264902,49+ months,Low Risk
8778-LMWTJ,Month-to-month,Electronic check,9,74.85,708.2,No,0,1,0.5129963247781251,0-12 months,Medium Risk
9840-DVNDC,Month-to-month,Credit card (automatic),6,80.5,463.05,Yes,1,1,0.5964838637994514,0-12 months,Medium Risk
8033-VCZGH,One year,Electronic check,50,103.95,5231.3,No,0,0,0.2698732473858583,49+ months,Low Risk
8580-QVLOC,Two year,Credit card (automatic),72,92.45,6440.25,Yes,1,0,0.021513195013357255,49+ months,Low Risk
6128-AQBMT,Month-to-month,Electronic check,41,53.95,2215.4,No,0,1,0.32092170079868376,25-48 months,Medium Risk
6257-RJOHI,Month-to-month,Mailed check,4,50.8,202.3,No,0,0,0.2909696034113768,0-12 months,Low Risk
